FREQ	Frequenza	REF_AREA	Territorio	DATA_TYPE	Indicatore	FORM_VOLUNT	Tipo di volontariato	TIME_PERIOD	Osservazione	OBS_STATUS	'Stato dell"'osservazione'
A	Annuale	6	Fino a 2.000 ab.	PGE15_UAAV	Persone di 15 anni e più che hanno svolto attività gratuite	ORGVOL	Volontariato organizzato	2013	228		
A	Annuale	6	Fino a 2.000 ab.	PGE15_UAAV	Persone di 15 anni e più che hanno svolto attività gratuite	ORGVOL	Volontariato organizzato	2023	171		
A	Annuale	6	Fino a 2.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	DIRVOL	Volontariato non organizzato	2013	5.2		
A	Annuale	6	Fino a 2.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	DIRVOL	Volontariato non organizzato	2023	6.4		
A	Annuale	6	Fino a 2.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	ORGVOL	Volontariato organizzato	2013	7.8		
A	Annuale	6	Fino a 2.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	ORGVOL	Volontariato organizzato	2023	6.4		
A	Annuale	6	Fino a 2.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	TOTAL	Totale	2013	11.7		
A	Annuale	6	Fino a 2.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	TOTAL	Totale	2023	11.1		
A	Annuale	6	Fino a 2.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	DIRVOL	Volontariato non organizzato	2013	2826		
A	Annuale	6	Fino a 2.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	DIRVOL	Volontariato non organizzato	2023	2634		
A	Annuale	6	Fino a 2.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	ORGVOL	Volontariato organizzato	2013	3296		
A	Annuale	6	Fino a 2.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	ORGVOL	Volontariato organizzato	2023	3213		
A	Annuale	6	Fino a 2.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	TOTAL	Totale	2013	6122		
A	Annuale	6	Fino a 2.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	TOTAL	Totale	2023	5846		
A	Annuale	6	Fino a 2.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	DIRVOL	Volontariato non organizzato	2013	18.7		
A	Annuale	6	Fino a 2.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	DIRVOL	Volontariato non organizzato	2023	15.4		
A	Annuale	6	Fino a 2.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	ORGVOL	Volontariato organizzato	2013	14.5		
A	Annuale	6	Fino a 2.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	ORGVOL	Volontariato organizzato	2023	18.8		
A	Annuale	6	Fino a 2.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	TOTAL	Totale	2013	18		
A	Annuale	6	Fino a 2.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	TOTAL	Totale	2023	19.7		
A	Annuale	7	2.001 - 10.000 ab.	PGE15_UAAV	Persone di 15 anni e più che hanno svolto attività gratuite	DIRVOL	Volontariato non organizzato	2013	641		
A	Annuale	7	2.001 - 10.000 ab.	PGE15_UAAV	Persone di 15 anni e più che hanno svolto attività gratuite	DIRVOL	Volontariato non organizzato	2023	617		
A	Annuale	7	2.001 - 10.000 ab.	PGE15_UAAV	Persone di 15 anni e più che hanno svolto attività gratuite	ORGVOL	Volontariato organizzato	2013	1027		
A	Annuale	7	2.001 - 10.000 ab.	PGE15_UAAV	Persone di 15 anni e più che hanno svolto attività gratuite	ORGVOL	Volontariato organizzato	2023	814		
A	Annuale	7	2.001 - 10.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	DIRVOL	Volontariato non organizzato	2013	5.2		
A	Annuale	7	2.001 - 10.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	DIRVOL	Volontariato non organizzato	2023	5.4		
A	Annuale	7	2.001 - 10.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	ORGVOL	Volontariato organizzato	2013	8.4		
A	Annuale	7	2.001 - 10.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	ORGVOL	Volontariato organizzato	2023	7.1		
A	Annuale	7	2.001 - 10.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	TOTAL	Totale	2013	12.6		
A	Annuale	7	2.001 - 10.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	TOTAL	Totale	2023	9.9		
A	Annuale	7	2.001 - 10.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	DIRVOL	Volontariato non organizzato	2013	10082		
A	Annuale	7	2.001 - 10.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	DIRVOL	Volontariato non organizzato	2023	6591		
A	Annuale	7	2.001 - 10.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	ORGVOL	Volontariato organizzato	2013	19076		
A	Annuale	7	2.001 - 10.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	ORGVOL	Volontariato organizzato	2023	14682		
A	Annuale	7	2.001 - 10.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	TOTAL	Totale	2013	29159		
A	Annuale	7	2.001 - 10.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	TOTAL	Totale	2023	21272		
A	Annuale	7	2.001 - 10.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	DIRVOL	Volontariato non organizzato	2013	15.7		
A	Annuale	7	2.001 - 10.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	DIRVOL	Volontariato non organizzato	2023	10.7		
A	Annuale	7	2.001 - 10.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	ORGVOL	Volontariato organizzato	2013	18.6		
A	Annuale	7	2.001 - 10.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	ORGVOL	Volontariato organizzato	2023	18		
A	Annuale	7	2.001 - 10.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	TOTAL	Totale	2013	18.9		
A	Annuale	7	2.001 - 10.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	TOTAL	Totale	2023	18.6		
A	Annuale	8	10.001 - 50.000 ab.	PGE15_UAAV	Persone di 15 anni e più che hanno svolto attività gratuite	DIRVOL	Volontariato non organizzato	2013	748		
A	Annuale	8	10.001 - 50.000 ab.	PGE15_UAAV	Persone di 15 anni e più che hanno svolto attività gratuite	DIRVOL	Volontariato non organizzato	2023	644		
A	Annuale	8	10.001 - 50.000 ab.	PGE15_UAAV	Persone di 15 anni e più che hanno svolto attività gratuite	ORGVOL	Volontariato organizzato	2013	1036		
A	Annuale	8	10.001 - 50.000 ab.	PGE15_UAAV	Persone di 15 anni e più che hanno svolto attività gratuite	ORGVOL	Volontariato organizzato	2023	880		
A	Annuale	8	10.001 - 50.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	DIRVOL	Volontariato non organizzato	2013	5.4		
A	Annuale	8	10.001 - 50.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	DIRVOL	Volontariato non organizzato	2023	4.8		
A	Annuale	8	10.001 - 50.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	ORGVOL	Volontariato organizzato	2013	7.5		
A	Annuale	8	10.001 - 50.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	ORGVOL	Volontariato organizzato	2023	6.6		
A	Annuale	8	10.001 - 50.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	TOTAL	Totale	2013	12		
A	Annuale	8	10.001 - 50.000 ab.	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	TOTAL	Totale	2023	9.3		
A	Annuale	8	10.001 - 50.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	DIRVOL	Volontariato non organizzato	2013	12390		
A	Annuale	8	10.001 - 50.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	DIRVOL	Volontariato non organizzato	2023	6836		
A	Annuale	8	10.001 - 50.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	ORGVOL	Volontariato organizzato	2013	16301		
A	Annuale	8	10.001 - 50.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	ORGVOL	Volontariato organizzato	2023	14702		
A	Annuale	8	10.001 - 50.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	TOTAL	Totale	2013	28692		
A	Annuale	8	10.001 - 50.000 ab.	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	TOTAL	Totale	2023	21537		
A	Annuale	8	10.001 - 50.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	DIRVOL	Volontariato non organizzato	2013	16.6		
A	Annuale	8	10.001 - 50.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	DIRVOL	Volontariato non organizzato	2023	10.6		
A	Annuale	8	10.001 - 50.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	ORGVOL	Volontariato organizzato	2013	15.7		
A	Annuale	8	10.001 - 50.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	ORGVOL	Volontariato organizzato	2023	16.7		
A	Annuale	8	10.001 - 50.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	TOTAL	Totale	2013	17.3		
A	Annuale	8	10.001 - 50.000 ab.	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	TOTAL	Totale	2023	17.3		
A	Annuale	9	50.001 ab. e più	PGE15_UAAV	Persone di 15 anni e più che hanno svolto attività gratuite	DIRVOL	Volontariato non organizzato	2013	542		
A	Annuale	9	50.001 ab. e più	PGE15_UAAV	Persone di 15 anni e più che hanno svolto attività gratuite	DIRVOL	Volontariato non organizzato	2023	356		
A	Annuale	9	50.001 ab. e più	PGE15_UAAV	Persone di 15 anni e più che hanno svolto attività gratuite	ORGVOL	Volontariato organizzato	2013	623		
A	Annuale	9	50.001 ab. e più	PGE15_UAAV	Persone di 15 anni e più che hanno svolto attività gratuite	ORGVOL	Volontariato organizzato	2023	515		
A	Annuale	9	50.001 ab. e più	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	DIRVOL	Volontariato non organizzato	2013	6		
A	Annuale	9	50.001 ab. e più	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	DIRVOL	Volontariato non organizzato	2023	4		
A	Annuale	9	50.001 ab. e più	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	ORGVOL	Volontariato organizzato	2013	6.9		
A	Annuale	9	50.001 ab. e più	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	ORGVOL	Volontariato organizzato	2023	5.9		
A	Annuale	9	50.001 ab. e più	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	TOTAL	Totale	2013	12		
A	Annuale	9	50.001 ab. e più	PGE15_UAPV	Persone di 15 anni e più che hanno svolto attività di volontariato (valori percentuali)	TOTAL	Totale	2023	8.1		
A	Annuale	9	50.001 ab. e più	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	DIRVOL	Volontariato non organizzato	2013	7988		
A	Annuale	9	50.001 ab. e più	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	DIRVOL	Volontariato non organizzato	2023	3671		
A	Annuale	9	50.001 ab. e più	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	ORGVOL	Volontariato organizzato	2013	12784		
A	Annuale	9	50.001 ab. e più	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	ORGVOL	Volontariato organizzato	2023	9101		
A	Annuale	9	50.001 ab. e più	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	TOTAL	Totale	2013	20771		
A	Annuale	9	50.001 ab. e più	HUA_15	Numero di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	TOTAL	Totale	2023	12773		
A	Annuale	9	50.001 ab. e più	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	DIRVOL	Volontariato non organizzato	2013	14.7		
A	Annuale	9	50.001 ab. e più	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	DIRVOL	Volontariato non organizzato	2023	10.3		
A	Annuale	9	50.001 ab. e più	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	ORGVOL	Volontariato organizzato	2013	20.5		
A	Annuale	9	50.001 ab. e più	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	ORGVOL	Volontariato organizzato	2023	17.7		
A	Annuale	9	50.001 ab. e più	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	TOTAL	Totale	2013	19.3		
A	Annuale	9	50.001 ab. e più	HAUA_15	Numero medio di ore di volontariato svolte dalle persone di 15 anni e più in 4 settimane	TOTAL	Totale	2023	18		
